order_id,customer_id,channel,order_date,shipping_address_city,shipping_address_pincode,latitude,longitude,item_sku,item_category,item_quantity,item_weight_kg,item_price,origin_warehouse,carrier,delivery_status,actual_delivery_days,shipping_cost,box_size,pickers_required,pick_time_minutes,demand_date,demand_quantity
ORD-001333,CUST-9073,Shopify,2024-03-24 15:44:00,Delhi,110025,28.5633,77.2211,SKU-69231,Electronics,5,4.62,6564.65,WH_CHENNAI,delhivery,In Transit,,64.75,MEDIUM,2,39,2024-03-31 15:44:00,399
ORD-001334,CUST-6255,Flipkart,2024-09-01 14:24:00,Jaipur,302034,26.8715,75.7857,SKU-62915,Groceries,4,13.0,21835.04,WH_DELHI,delhivery,Returned,,154.31,EXTRA_LARGE,2,46,2024-10-01 14:24:00,419
ORD-001335,CUST-8455,Flipkart,2024-03-22 20:48:00,Ahmedabad,380098,22.9936,72.5428,SKU-33205,Sports,5,11.89,37445.75,WH_CHENNAI,ecom_express,Cancelled,,450.15,EXTRA_LARGE,2,12,2024-03-15 20:48:00,164
ORD-001336,CUST-9893,Meesho,2024-02-14 18:19:00,Ahmedabad,380093,23.0502,72.6044,SKU-80962,Clothing,3,5.87,42836.5,WH_BANGALORE,blue_dart,Cancelled,,44.7,LARGE,3,50,2024-02-26 18:19:00,421
ORD-001337,CUST-8820,Shopify,2024-04-30 03:06:00,Delhi,110062,28.6553,77.2376,SKU-61407,Sports,4,5.49,33712.86,WH_BANGALORE,xpressbees,In Transit,,241.44,LARGE,1,15,2024-05-17 03:06:00,359
ORD-001338,CUST-4442,Meesho,2025-06-03 10:17:00,Delhi,110098,28.5803,77.181,SKU-76515,Sports,4,7.97,17508.2,WH_CHENNAI,delhivery,Returned,,201.9,LARGE,3,50,2025-06-22 10:17:00,44
ORD-001339,CUST-4579,Website,2024-05-15 13:50:00,Jaipur,302061,26.8634,75.8068,SKU-68046,Groceries,4,6.64,18791.18,WH_DELHI,blue_dart,Returned,,89.27,LARGE,2,34,2024-06-14 13:50:00,104
ORD-001340,CUST-8275,Amazon,2024-03-28 01:28:00,Chennai,600046,13.0423,80.2754,SKU-64977,Home & Kitchen,2,9.94,1719.89,WH_MUMBAI,ecom_express,Delivered,3.0,131.28,LARGE,1,55,2024-03-30 01:28:00,120
ORD-001341,CUST-4764,Meesho,2024-10-13 12:01:00,Pune,411091,18.559,73.8935,SKU-59525,Health,3,10.64,34034.22,WH_DELHI,xpressbees,In Transit,,334.1,EXTRA_LARGE,2,33,2024-11-09 12:01:00,460
ORD-001342,CUST-7419,Meesho,2024-05-23 19:19:00,Mumbai,400018,19.0806,72.8542,SKU-16364,Electronics,4,12.94,13317.83,WH_BANGALORE,ecom_express,Cancelled,,394.34,EXTRA_LARGE,1,11,2024-05-23 19:19:00,306
ORD-001343,CUST-9524,Amazon,2024-09-19 05:23:00,Kolkata,700040,22.6105,88.3629,SKU-10846,Beauty,2,14.62,20568.24,WH_BANGALORE,blue_dart,In Transit,,179.85,EXTRA_LARGE,2,40,2024-10-09 05:23:00,291
ORD-001344,CUST-9684,Shopify,2025-02-10 00:43:00,Bangalore,560006,12.9429,77.599,SKU-27047,Home & Kitchen,1,3.81,3849.6,WH_CHENNAI,delhivery,Delivered,10.0,485.04,MEDIUM,3,30,2025-03-01 00:43:00,482
ORD-001345,CUST-4421,Website,2024-05-14 17:51:00,Ahmedabad,380073,23.0224,72.5684,SKU-78078,Groceries,2,12.41,35013.12,WH_BANGALORE,blue_dart,Delivered,10.0,193.9,EXTRA_LARGE,1,41,2024-05-14 17:51:00,252
ORD-001346,CUST-7427,Meesho,2024-11-03 03:27:00,Delhi,110031,28.5795,77.1983,SKU-82968,Automotive,1,7.12,1066.39,WH_DELHI,delhivery,Delivered,9.0,254.08,LARGE,3,10,2024-11-05 03:27:00,490
ORD-001347,CUST-1347,Flipkart,2024-06-12 23:45:00,Delhi,110011,28.6323,77.2289,SKU-49001,Beauty,3,1.1,13843.07,WH_CHENNAI,shadowfax,Delivered,2.0,46.67,SMALL,2,31,2024-06-13 23:45:00,457
ORD-001348,CUST-8642,Meesho,2024-01-19 03:22:00,Bangalore,560052,12.9881,77.5971,SKU-43143,Sports,2,12.4,11566.84,WH_CHENNAI,delhivery,Cancelled,,276.59,EXTRA_LARGE,2,52,2024-02-15 03:22:00,487
ORD-001349,CUST-4090,Flipkart,2024-01-14 18:23:00,Jaipur,302064,26.8742,75.7538,SKU-82796,Books,4,8.07,32248.42,WH_CHENNAI,delhivery,Delivered,5.0,181.08,LARGE,1,13,2024-02-01 18:23:00,258
ORD-001350,CUST-2236,Meesho,2025-06-28 10:32:00,Mumbai,400080,19.0934,72.8307,SKU-57838,Electronics,1,8.53,24867.43,WH_CHENNAI,blue_dart,Delivered,10.0,81.98,LARGE,3,13,2025-06-23 10:32:00,71
ORD-001351,CUST-3535,Website,2024-12-27 04:15:00,Chennai,600091,13.0449,80.2765,SKU-10491,Sports,5,9.75,9964.63,WH_CHENNAI,shadowfax,In Transit,,262.65,LARGE,2,39,2025-01-12 04:15:00,478
ORD-001352,CUST-6287,Amazon,2024-03-20 13:53:00,Chennai,600078,13.0946,80.2283,SKU-88845,Home & Kitchen,1,13.57,23385.08,WH_CHENNAI,ecom_express,Delivered,5.0,459.08,EXTRA_LARGE,3,56,2024-04-11 13:53:00,433
ORD-001353,CUST-4903,Website,2025-02-25 05:24:00,Bangalore,560045,12.9801,77.5917,SKU-81488,Books,1,2.75,32691.1,WH_CHENNAI,xpressbees,Delivered,7.0,359.97,MEDIUM,2,15,2025-03-06 05:24:00,162
ORD-001354,CUST-4133,Meesho,2024-07-21 20:56:00,Kolkata,700039,22.5823,88.3562,SKU-74934,Home & Kitchen,5,14.62,18881.32,WH_CHENNAI,delhivery,In Transit,,453.92,EXTRA_LARGE,1,38,2024-07-16 20:56:00,437
ORD-001355,CUST-3567,Website,2024-02-18 07:17:00,Jaipur,302083,26.8619,75.7597,SKU-48405,Groceries,5,12.98,48054.3,WH_DELHI,delhivery,Delivered,1.0,308.68,EXTRA_LARGE,3,27,2024-03-12 07:17:00,126
ORD-001356,CUST-8829,Shopify,2024-05-10 09:56:00,Bangalore,560052,12.9582,77.6179,SKU-28143,Home & Kitchen,3,4.0,7773.26,WH_DELHI,blue_dart,Returned,,395.31,MEDIUM,1,43,2024-05-08 09:56:00,377
ORD-001357,CUST-5397,Amazon,2024-04-12 21:21:00,Bangalore,560060,12.9442,77.6344,SKU-24896,Groceries,2,12.31,19859.89,WH_DELHI,ecom_express,Cancelled,,480.8,EXTRA_LARGE,2,41,2024-04-05 21:21:00,459
ORD-001358,CUST-1188,Amazon,2025-06-18 08:08:00,Lucknow,226029,26.8217,80.933,SKU-79138,Sports,4,12.04,8262.0,WH_MUMBAI,ecom_express,Returned,,348.51,EXTRA_LARGE,2,56,2025-06-16 08:08:00,190
ORD-001359,CUST-5082,Website,2024-01-21 05:10:00,Pune,411021,18.5442,73.8565,SKU-40969,Toys,3,0.26,36012.89,WH_MUMBAI,shadowfax,Delivered,10.0,38.21,SMALL,2,24,2024-02-12 05:10:00,218
ORD-001360,CUST-2106,Meesho,2024-11-04 04:28:00,Jaipur,302063,26.8849,75.8038,SKU-52583,Beauty,3,9.91,2718.68,WH_BANGALORE,blue_dart,Delivered,2.0,212.27,LARGE,3,14,2024-10-31 04:28:00,386
ORD-001361,CUST-8092,Shopify,2025-01-07 08:36:00,Chennai,600080,13.0496,80.3156,SKU-99641,Health,4,8.85,13930.39,WH_MUMBAI,shadowfax,Delivered,6.0,103.77,LARGE,3,49,2025-01-14 08:36:00,181
ORD-001362,CUST-8482,Flipkart,2024-09-11 16:06:00,Chennai,600032,13.032,80.2681,SKU-46337,Beauty,2,9.47,41928.87,WH_MUMBAI,delhivery,Delivered,4.0,223.09,LARGE,1,14,2024-09-22 16:06:00,398
ORD-001363,CUST-8793,Meesho,2024-01-23 20:36:00,Jaipur,302048,26.8791,75.8119,SKU-30615,Electronics,2,3.53,2335.68,WH_DELHI,xpressbees,Delivered,3.0,139.3,MEDIUM,2,11,2024-01-17 20:36:00,259
ORD-001364,CUST-2470,Meesho,2024-12-31 10:34:00,Ahmedabad,380007,23.0504,72.6156,SKU-44966,Electronics,3,2.36,44778.41,WH_BANGALORE,ecom_express,Returned,,166.66,MEDIUM,3,44,2025-01-03 10:34:00,200
ORD-001365,CUST-7099,Amazon,2024-05-14 10:14:00,Jaipur,302005,26.9541,75.8071,SKU-19878,Health,1,12.68,41132.37,WH_BANGALORE,delhivery,In Transit,,363.44,EXTRA_LARGE,3,49,2024-05-26 10:14:00,322
ORD-001366,CUST-5160,Amazon,2025-04-26 03:21:00,Ahmedabad,380097,23.0014,72.5696,SKU-25895,Toys,4,11.98,8765.69,WH_MUMBAI,ecom_express,Returned,,138.1,EXTRA_LARGE,1,52,2025-05-15 03:21:00,78
ORD-001367,CUST-2219,Website,2025-01-08 22:27:00,Chennai,600041,13.0431,80.3074,SKU-10101,Groceries,4,14.1,15701.09,WH_BANGALORE,blue_dart,Delivered,6.0,311.41,EXTRA_LARGE,3,56,2025-01-23 22:27:00,351
ORD-001368,CUST-7881,Website,2025-04-01 14:56:00,Mumbai,400040,19.049,72.8516,SKU-65372,Electronics,5,0.73,38296.31,WH_DELHI,delhivery,Delivered,2.0,459.9,SMALL,3,11,2025-03-28 14:56:00,385
ORD-001369,CUST-4547,Website,2024-06-01 15:53:00,Jaipur,302068,26.9101,75.7398,SKU-87843,Books,1,4.29,48693.15,WH_CHENNAI,delhivery,Returned,,470.37,MEDIUM,2,37,2024-06-24 15:53:00,372
ORD-001370,CUST-9776,Meesho,2024-03-31 16:52:00,Kolkata,700054,22.6131,88.3146,SKU-55943,Electronics,5,5.79,49663.72,WH_MUMBAI,xpressbees,Cancelled,,104.53,LARGE,1,35,2024-04-02 16:52:00,375
ORD-001371,CUST-8999,Flipkart,2024-01-02 23:40:00,Jaipur,302015,26.9273,75.8244,SKU-48061,Groceries,2,9.52,22958.72,WH_BANGALORE,xpressbees,Delivered,1.0,243.73,LARGE,3,51,2023-12-27 23:40:00,283
ORD-001372,CUST-4636,Amazon,2025-02-13 19:28:00,Jaipur,302098,26.9198,75.7929,SKU-84670,Beauty,1,9.66,17398.65,WH_BANGALORE,shadowfax,Delivered,7.0,241.5,LARGE,2,29,2025-03-08 19:28:00,144
ORD-001373,CUST-1578,Shopify,2025-01-23 16:32:00,Pune,411058,18.5073,73.8968,SKU-54253,Groceries,1,1.35,15284.97,WH_CHENNAI,delhivery,In Transit,,341.04,SMALL,2,18,2025-02-04 16:32:00,137
ORD-001374,CUST-2464,Website,2024-02-19 20:41:00,Ahmedabad,380027,23.0289,72.5347,SKU-14243,Home & Kitchen,3,7.99,48070.07,WH_CHENNAI,ecom_express,Delivered,4.0,389.85,LARGE,2,55,2024-02-27 20:41:00,19
ORD-001375,CUST-4277,Amazon,2025-01-22 15:44:00,Jaipur,302062,26.8708,75.8083,SKU-64484,Clothing,3,4.32,24075.76,WH_MUMBAI,delhivery,Delivered,3.0,146.06,MEDIUM,1,28,2025-02-02 15:44:00,182
ORD-001376,CUST-6263,Amazon,2024-02-29 10:18:00,Lucknow,226005,26.8507,80.9744,SKU-14781,Health,5,13.78,42162.1,WH_CHENNAI,xpressbees,Cancelled,,133.71,EXTRA_LARGE,1,24,2024-03-17 10:18:00,59
ORD-001377,CUST-7418,Flipkart,2024-01-14 06:51:00,Hyderabad,500032,17.3826,78.4872,SKU-17790,Electronics,1,8.75,14622.67,WH_BANGALORE,blue_dart,Delivered,10.0,469.68,LARGE,2,49,2024-01-24 06:51:00,64
ORD-001378,CUST-8170,Website,2025-02-26 10:17:00,Pune,411097,18.5087,73.8612,SKU-75081,Books,3,1.59,30320.81,WH_CHENNAI,blue_dart,Delivered,6.0,94.5,SMALL,3,30,2025-02-22 10:17:00,12
ORD-001379,CUST-3718,Flipkart,2024-09-12 01:08:00,Chennai,600037,13.0339,80.2582,SKU-71354,Groceries,1,2.85,4031.82,WH_BANGALORE,shadowfax,Delivered,5.0,69.1,MEDIUM,3,5,2024-09-26 01:08:00,45
ORD-001380,CUST-7763,Shopify,2025-03-17 01:45:00,Jaipur,302015,26.945,75.7518,SKU-26657,Groceries,5,8.34,38588.84,WH_CHENNAI,shadowfax,Delivered,10.0,287.3,LARGE,2,10,2025-03-30 01:45:00,81
ORD-001381,CUST-8760,Shopify,2024-11-26 17:51:00,Hyderabad,500039,17.3603,78.4115,SKU-30980,Sports,5,2.32,26880.42,WH_CHENNAI,blue_dart,Delivered,4.0,436.79,MEDIUM,2,9,2024-12-08 17:51:00,197
ORD-001382,CUST-1680,Flipkart,2024-03-16 03:58:00,Jaipur,302005,26.9295,75.768,SKU-59892,Health,1,13.81,39420.3,WH_MUMBAI,shadowfax,Returned,,23.07,EXTRA_LARGE,1,21,2024-04-07 03:58:00,486
ORD-001383,CUST-2515,Website,2024-05-07 03:52:00,Lucknow,226079,26.8125,80.9315,SKU-59593,Health,2,13.34,36341.15,WH_CHENNAI,shadowfax,Delivered,5.0,50.43,EXTRA_LARGE,1,21,2024-05-05 03:52:00,153
ORD-001384,CUST-2527,Flipkart,2024-03-12 16:06:00,Mumbai,400072,19.0933,72.8612,SKU-54801,Clothing,2,2.43,31845.06,WH_CHENNAI,shadowfax,Delivered,5.0,169.67,MEDIUM,3,28,2024-03-31 16:06:00,10
ORD-001385,CUST-5503,Amazon,2025-01-30 14:06:00,Hyderabad,500085,17.4118,78.4559,SKU-37876,Clothing,1,3.05,13206.8,WH_BANGALORE,xpressbees,Delivered,6.0,247.42,MEDIUM,2,25,2025-02-22 14:06:00,317
ORD-001386,CUST-5403,Amazon,2025-04-10 23:17:00,Delhi,110029,28.5815,77.2793,SKU-68947,Sports,3,9.31,29072.74,WH_CHENNAI,delhivery,Delivered,4.0,312.06,LARGE,2,52,2025-04-21 23:17:00,55
ORD-001387,CUST-4044,Shopify,2024-11-03 02:00:00,Pune,411003,18.4924,73.8527,SKU-69103,Beauty,2,14.11,35170.57,WH_DELHI,ecom_express,Cancelled,,464.22,EXTRA_LARGE,1,10,2024-10-29 02:00:00,51
ORD-001388,CUST-1438,Website,2025-02-19 20:21:00,Hyderabad,500053,17.4087,78.4266,SKU-39603,Toys,1,5.89,14501.45,WH_DELHI,ecom_express,Cancelled,,159.48,LARGE,2,43,2025-03-03 20:21:00,458
ORD-001389,CUST-7202,Website,2025-06-15 18:17:00,Jaipur,302033,26.9117,75.7767,SKU-95148,Books,4,12.14,1364.15,WH_DELHI,xpressbees,Cancelled,,21.89,EXTRA_LARGE,2,36,2025-06-22 18:17:00,344
ORD-001390,CUST-8872,Meesho,2024-11-13 19:12:00,Chennai,600005,13.0744,80.2303,SKU-19684,Groceries,1,8.65,37968.35,WH_DELHI,delhivery,Delivered,10.0,31.34,LARGE,2,23,2024-11-24 19:12:00,54
ORD-001391,CUST-6843,Meesho,2025-03-09 14:17:00,Chennai,600030,13.0533,80.2862,SKU-49719,Health,4,14.78,46288.25,WH_BANGALORE,blue_dart,Delivered,10.0,493.11,EXTRA_LARGE,3,6,2025-03-15 14:17:00,382
ORD-001392,CUST-4836,Meesho,2024-09-06 00:56:00,Delhi,110040,28.6217,77.2597,SKU-86494,Home & Kitchen,4,9.43,48999.32,WH_MUMBAI,xpressbees,Delivered,10.0,249.26,LARGE,1,11,2024-09-28 00:56:00,120
ORD-001393,CUST-5971,Shopify,2024-06-07 08:32:00,Ahmedabad,380092,23.0423,72.6129,SKU-35700,Automotive,3,12.7,18867.55,WH_BANGALORE,blue_dart,Delivered,8.0,336.25,EXTRA_LARGE,3,34,2024-06-05 08:32:00,143
ORD-001394,CUST-2281,Flipkart,2024-10-07 18:12:00,Mumbai,400098,19.0782,72.8909,SKU-67713,Electronics,4,0.19,18254.86,WH_DELHI,xpressbees,Delivered,6.0,242.0,SMALL,1,50,2024-10-07 18:12:00,208
ORD-001395,CUST-3232,Meesho,2024-01-26 12:44:00,Lucknow,226072,26.8612,80.9934,SKU-58626,Sports,4,4.6,10509.64,WH_CHENNAI,delhivery,Delivered,5.0,338.06,MEDIUM,2,36,2024-01-19 12:44:00,443
ORD-001396,CUST-4781,Website,2024-08-31 08:42:00,Bangalore,560061,12.9896,77.6382,SKU-80910,Toys,4,14.31,29200.82,WH_MUMBAI,ecom_express,In Transit,,80.55,EXTRA_LARGE,2,6,2024-09-04 08:42:00,209
ORD-001397,CUST-1878,Amazon,2024-02-19 21:05:00,Mumbai,400086,19.1071,72.8355,SKU-52821,Toys,1,6.29,42319.64,WH_CHENNAI,blue_dart,Delivered,5.0,484.61,LARGE,1,10,2024-02-26 21:05:00,10
ORD-001398,CUST-1768,Website,2025-06-08 04:41:00,Chennai,600068,13.1154,80.2866,SKU-59213,Health,5,0.86,34051.6,WH_CHENNAI,xpressbees,Delivered,4.0,343.45,SMALL,1,8,2025-06-17 04:41:00,350
ORD-001399,CUST-5299,Website,2024-05-07 15:43:00,Ahmedabad,380081,22.9945,72.6192,SKU-57553,Beauty,4,1.15,7010.43,WH_DELHI,shadowfax,Delivered,3.0,30.08,SMALL,1,38,2024-05-25 15:43:00,430
ORD-001400,CUST-5709,Amazon,2025-05-07 12:04:00,Chennai,600004,13.0456,80.2613,SKU-25252,Toys,5,3.66,25385.98,WH_BANGALORE,shadowfax,Delivered,7.0,426.86,MEDIUM,2,5,2025-05-15 12:04:00,85
ORD-001401,CUST-4691,Website,2024-03-10 22:36:00,Chennai,600085,13.048,80.2543,SKU-79947,Home & Kitchen,4,12.1,45584.23,WH_MUMBAI,xpressbees,Delivered,8.0,299.92,EXTRA_LARGE,1,16,2024-03-23 22:36:00,104
ORD-001402,CUST-7790,Meesho,2024-09-21 09:43:00,Jaipur,302036,26.936,75.7548,SKU-92548,Toys,5,6.58,5736.1,WH_DELHI,delhivery,Delivered,4.0,125.98,LARGE,2,6,2024-10-17 09:43:00,22
ORD-001403,CUST-6250,Website,2025-05-26 15:05:00,Kolkata,700041,22.5902,88.3694,SKU-96497,Electronics,4,10.51,8427.45,WH_CHENNAI,shadowfax,Cancelled,,465.95,EXTRA_LARGE,1,27,2025-06-24 15:05:00,60
ORD-001404,CUST-3489,Amazon,2024-09-29 12:15:00,Ahmedabad,380022,22.9816,72.5379,SKU-62014,Toys,1,3.32,9593.25,WH_BANGALORE,delhivery,Delivered,3.0,318.79,MEDIUM,3,44,2024-10-29 12:15:00,300
ORD-001405,CUST-9023,Shopify,2024-08-20 23:29:00,Lucknow,226026,26.8602,80.9359,SKU-74076,Health,3,11.48,3464.72,WH_MUMBAI,ecom_express,Cancelled,,149.33,EXTRA_LARGE,1,9,2024-09-12 23:29:00,355
ORD-001406,CUST-4548,Shopify,2025-04-11 00:13:00,Jaipur,302055,26.8748,75.7655,SKU-95581,Groceries,4,1.65,8098.76,WH_BANGALORE,blue_dart,Delivered,4.0,34.7,SMALL,3,7,2025-04-27 00:13:00,213
ORD-001407,CUST-5083,Amazon,2025-06-04 22:09:00,Lucknow,226022,26.8628,80.9994,SKU-83219,Home & Kitchen,5,7.05,48081.24,WH_MUMBAI,delhivery,Delivered,8.0,347.82,LARGE,1,15,2025-06-25 22:09:00,127
ORD-001408,CUST-7992,Meesho,2024-10-24 17:22:00,Bangalore,560024,12.9203,77.5534,SKU-18395,Health,4,12.69,27565.17,WH_MUMBAI,shadowfax,Cancelled,,141.62,EXTRA_LARGE,2,48,2024-10-27 17:22:00,260
ORD-001409,CUST-8043,Flipkart,2025-02-09 10:04:00,Bangalore,560080,12.9931,77.5727,SKU-53518,Clothing,1,0.37,18234.63,WH_DELHI,delhivery,Delivered,10.0,165.72,SMALL,3,13,2025-02-10 10:04:00,229
ORD-001410,CUST-3833,Flipkart,2024-02-18 00:13:00,Pune,411002,18.5696,73.8235,SKU-41539,Beauty,1,2.39,32743.92,WH_MUMBAI,delhivery,Delivered,5.0,347.75,MEDIUM,1,34,2024-03-03 00:13:00,423
ORD-001411,CUST-4353,Website,2024-04-27 13:49:00,Lucknow,226019,26.8849,80.956,SKU-89448,Clothing,4,10.67,11132.79,WH_CHENNAI,xpressbees,Returned,,421.35,EXTRA_LARGE,3,48,2024-05-09 13:49:00,14
ORD-001412,CUST-5075,Flipkart,2024-01-02 08:23:00,Hyderabad,500033,17.3364,78.4119,SKU-23053,Toys,4,4.03,23268.42,WH_DELHI,shadowfax,Delivered,5.0,398.61,MEDIUM,3,6,2024-01-01 08:23:00,178
ORD-001413,CUST-2556,Shopify,2025-02-20 09:09:00,Lucknow,226053,26.883,80.917,SKU-10470,Health,2,4.51,6037.98,WH_DELHI,ecom_express,Delivered,10.0,482.88,MEDIUM,3,41,2025-03-11 09:09:00,60
ORD-001414,CUST-4197,Amazon,2024-12-03 05:45:00,Kolkata,700048,22.536,88.3345,SKU-31318,Home & Kitchen,5,14.04,16285.75,WH_MUMBAI,xpressbees,Cancelled,,325.26,EXTRA_LARGE,2,22,2024-11-29 05:45:00,498
ORD-001415,CUST-6014,Shopify,2025-02-18 05:21:00,Chennai,600077,13.0664,80.2972,SKU-21395,Clothing,3,11.67,40871.68,WH_BANGALORE,shadowfax,Returned,,420.72,EXTRA_LARGE,2,50,2025-03-17 05:21:00,292
ORD-001416,CUST-9819,Flipkart,2025-02-15 01:14:00,Mumbai,400057,19.0576,72.8888,SKU-41189,Electronics,3,13.64,18000.7,WH_DELHI,shadowfax,Cancelled,,76.51,EXTRA_LARGE,1,56,2025-02-27 01:14:00,433
ORD-001417,CUST-3150,Flipkart,2024-08-13 11:44:00,Kolkata,700089,22.5968,88.3761,SKU-57771,Health,2,0.77,36848.7,WH_BANGALORE,shadowfax,Returned,,232.62,SMALL,2,43,2024-08-11 11:44:00,64
ORD-001418,CUST-4086,Shopify,2024-08-16 00:45:00,Hyderabad,500098,17.3631,78.4512,SKU-28716,Groceries,3,4.94,43412.17,WH_DELHI,delhivery,Returned,,20.27,MEDIUM,3,41,2024-09-07 00:45:00,476
ORD-001419,CUST-1638,Amazon,2024-12-22 21:59:00,Bangalore,560024,12.9316,77.5605,SKU-59665,Automotive,5,11.68,3132.38,WH_MUMBAI,ecom_express,Cancelled,,227.66,EXTRA_LARGE,1,47,2025-01-16 21:59:00,335
ORD-001420,CUST-9457,Website,2024-08-20 00:43:00,Ahmedabad,380036,23.009,72.5306,SKU-25313,Books,5,9.1,31988.29,WH_MUMBAI,xpressbees,Delivered,6.0,354.05,LARGE,1,18,2024-09-15 00:43:00,356
ORD-001421,CUST-8958,Website,2025-06-15 21:22:00,Bangalore,560066,12.9565,77.6043,SKU-83507,Health,5,6.01,32632.51,WH_BANGALORE,blue_dart,Cancelled,,210.04,LARGE,1,50,2025-07-14 21:22:00,14
ORD-001422,CUST-1066,Shopify,2024-08-30 15:37:00,Hyderabad,500079,17.3882,78.4712,SKU-95652,Sports,3,4.76,34230.84,WH_BANGALORE,ecom_express,Delivered,2.0,428.0,MEDIUM,2,30,2024-09-29 15:37:00,473
ORD-001423,CUST-3791,Shopify,2024-05-18 12:40:00,Kolkata,700037,22.5854,88.3398,SKU-69234,Beauty,5,1.73,19610.25,WH_BANGALORE,blue_dart,In Transit,,298.27,SMALL,3,38,2024-06-01 12:40:00,498
ORD-001424,CUST-1887,Shopify,2025-03-15 11:32:00,Kolkata,700058,22.5707,88.3323,SKU-98071,Groceries,3,6.31,49312.48,WH_DELHI,xpressbees,Cancelled,,272.6,LARGE,2,48,2025-03-10 11:32:00,260
ORD-001425,CUST-4449,Amazon,2025-03-29 20:42:00,Mumbai,400088,19.114,72.8766,SKU-60846,Clothing,2,4.81,1373.5,WH_DELHI,xpressbees,Delivered,7.0,300.26,MEDIUM,1,17,2025-04-23 20:42:00,174
ORD-001426,CUST-5628,Amazon,2024-08-29 06:26:00,Lucknow,226076,26.8604,80.913,SKU-82656,Beauty,1,10.95,11287.22,WH_MUMBAI,xpressbees,In Transit,,113.87,EXTRA_LARGE,1,25,2024-09-12 06:26:00,424
ORD-001427,CUST-2947,Meesho,2025-04-06 04:16:00,Lucknow,226089,26.8054,80.914,SKU-26771,Books,3,7.28,3833.42,WH_CHENNAI,shadowfax,In Transit,,445.39,LARGE,3,27,2025-04-19 04:16:00,198
ORD-001428,CUST-6647,Shopify,2024-02-12 04:02:00,Delhi,110053,28.5714,77.2051,SKU-35501,Toys,3,4.06,46673.98,WH_BANGALORE,shadowfax,Delivered,8.0,403.61,MEDIUM,1,11,2024-03-11 04:02:00,298
ORD-001429,CUST-5084,Website,2024-04-05 20:09:00,Ahmedabad,380087,23.0432,72.5986,SKU-64850,Beauty,1,6.62,20319.94,WH_MUMBAI,blue_dart,Delivered,9.0,331.57,LARGE,2,29,2024-04-16 20:09:00,155
ORD-001430,CUST-7868,Website,2024-12-27 07:42:00,Delhi,110033,28.5971,77.2124,SKU-54578,Health,3,0.86,48479.28,WH_MUMBAI,ecom_express,Returned,,23.18,SMALL,2,54,2025-01-23 07:42:00,320
ORD-001431,CUST-6105,Flipkart,2024-08-25 20:08:00,Ahmedabad,380053,23.0558,72.5392,SKU-88722,Electronics,3,10.21,20611.3,WH_DELHI,shadowfax,Delivered,4.0,212.15,EXTRA_LARGE,3,47,2024-08-27 20:08:00,495
ORD-001432,CUST-7948,Website,2024-01-18 05:43:00,Bangalore,560020,12.9262,77.5844,SKU-54192,Electronics,4,1.65,38685.39,WH_DELHI,xpressbees,Cancelled,,31.4,SMALL,2,48,2024-01-17 05:43:00,98
ORD-001433,CUST-1633,Amazon,2024-07-31 18:54:00,Chennai,600033,13.0609,80.2233,SKU-67202,Health,4,13.42,45626.9,WH_CHENNAI,blue_dart,Delivered,9.0,331.55,EXTRA_LARGE,3,57,2024-08-07 18:54:00,311
ORD-001434,CUST-2188,Website,2024-06-10 18:58:00,Pune,411084,18.5309,73.8212,SKU-54194,Books,1,7.26,8063.97,WH_CHENNAI,delhivery,Delivered,9.0,80.44,LARGE,3,19,2024-07-02 18:58:00,237
ORD-001435,CUST-5583,Flipkart,2025-04-09 01:20:00,Hyderabad,500080,17.386,78.4591,SKU-80972,Automotive,4,11.86,44544.03,WH_MUMBAI,delhivery,Returned,,112.89,EXTRA_LARGE,3,47,2025-05-05 01:20:00,435
ORD-001436,CUST-1422,Amazon,2024-06-20 13:36:00,Jaipur,302007,26.9502,75.7559,SKU-64930,Beauty,5,8.74,6953.11,WH_BANGALORE,xpressbees,Returned,,26.31,LARGE,3,57,2024-06-14 13:36:00,341
ORD-001437,CUST-7989,Meesho,2025-03-26 04:44:00,Hyderabad,500044,17.3477,78.4561,SKU-69381,Automotive,4,10.45,23516.22,WH_BANGALORE,delhivery,Cancelled,,21.73,EXTRA_LARGE,2,25,2025-04-18 04:44:00,249
ORD-001438,CUST-8506,Amazon,2025-03-20 02:09:00,Lucknow,226066,26.85,80.9454,SKU-30074,Automotive,3,2.41,26169.91,WH_MUMBAI,shadowfax,Delivered,7.0,349.77,MEDIUM,3,46,2025-04-06 02:09:00,141
ORD-001439,CUST-2958,Shopify,2024-01-28 00:21:00,Chennai,600064,13.0375,80.2716,SKU-65606,Electronics,3,5.87,35889.76,WH_DELHI,blue_dart,Delivered,7.0,201.44,LARGE,3,58,2024-02-13 00:21:00,335
ORD-001440,CUST-2050,Flipkart,2025-04-22 18:33:00,Chennai,600016,13.118,80.2961,SKU-44407,Home & Kitchen,5,10.3,11986.54,WH_BANGALORE,ecom_express,Delivered,7.0,400.07,EXTRA_LARGE,3,43,2025-04-20 18:33:00,325
ORD-001441,CUST-5287,Website,2024-01-21 16:28:00,Delhi,110090,28.5718,77.1801,SKU-77428,Toys,4,13.1,5227.41,WH_MUMBAI,delhivery,Cancelled,,244.32,EXTRA_LARGE,3,8,2024-02-13 16:28:00,433
